"","zpid","latlon","street","zipcode","city","state","bedrooms","bathrooms","finishedSqFt","yearBuilt","price","rent","tax.year","tax","hoa","lat","lon"
"1175",61288515,"[""37.745591"",""-122.425967""]","154 28th St APT 1",94131,"San Francisco","CA","4","2","2139","2001","1,751,900","7040",NA,"1337722","500",37.745591,-122.425967
"1176",121337378,"[""37.745616"",""-122.425537""]","138 28th St APT 1",94131,"San Francisco","CA","1","1","609","1950","1,751,900","3750",NA,"632386","500",37.745616,-122.425537
"1177",124434483,"[""37.745769"",""-122.42324""]","40 28th St APT 1",94110,"San Francisco","CA","1","1","623","1938","1,751,900","3800",NA,"720000","500",37.745769,-122.42324
"1178",2106274305,"[""37.74561"",""-122.42339""]","40 28th St APT 1",94110,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,751,900","4195",NA,"UNKNOWN","500",37.74561,-122.42339
"1179",2112098804,"[""37.74563"",""-122.4258""]","150 28th St APT 1",94131,"San Francisco","CA","2","1","UNKNOWN","UNKNOWN","1,751,900","5500",NA,"UNKNOWN","500",37.74563,-122.4258
"1180",2123964734,"[""37.745441"",""-122.428527""]","280 28th St APT 1",94131,"San Francisco","CA","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1,751,900","5390",NA,"UNKNOWN","500""zpid""",37.745441,-122.428527
"1181",61288516,"[""37.745593"",""-122.42597""]","154 28th St APT 2",94131,"San Francisco","CA","4","2.5","2494","2002","1,751,900","8200",NA,"1448084","500",37.745593,-122.42597
"1182",121338236,"[""37.745617"",""-122.425537""]","138 28th St APT 2",94131,"San Francisco","CA","1","1","613","1950","1,751,900","3600",NA,"402216","500",37.745617,-122.425537
"1183",125244214,"[""37.745769"",""-122.42324""]","40 28th St APT 2",94110,"San Francisco","CA","1","1","623","1938","1,751,900","3400",NA,"391643","500",37.745769,-122.42324
"1184",2111228136,"[""37.745121"",""-122.425651""]","147 28th St APT 2",94131,"San Francisco","CA","1","1","690","UNKNOWN","1,751,900","3900",NA,"UNKNOWN","500",37.745121,-122.425651
"1185",2126905678,"[""37.745441"",""-122.428527""]","280 28th St APT 2",94131,"San Francisco","CA","2","1","UNKNOWN","1969","1,751,900","5500",NA,"UNKNOWN","500""zpid""",37.745441,-122.428527
"1186",15182109,"[""37.74682"",""-122.43229""]","536 27th St # 3",94131,"San Francisco","CA","3","2.5","1654","1979","1,751,900","5800",NA,"943762","500",37.74682,-122.43229
"1187",15182315,"[""37.746306"",""-122.432752""]","567 27th St # 3",94131,"San Francisco","CA","3","2","1600","1989","1,751,900","6200",NA,"988748","500",37.746306,-122.432752
"1188",15182324,"[""37.746321"",""-122.432493""]","555 27th St APT 3",94131,"San Francisco","CA","2","2","1285","1996","1,751,900","4900",NA,"862208","500",37.746321,-122.432493
"1189",15182327,"[""37.746316"",""-122.432579""]","557 27th St # 3",94131,"San Francisco","CA","2","2","1350","1996","1,751,900","4900",NA,"553568","500",37.746316,-122.432579
"1190",53153662,"[""37.746388"",""-122.431991""]","525 27th St # 3",94131,"San Francisco","CA","2","2","1848","1998","1,751,900","6500",NA,"1536916","500",37.746388,-122.431991
"1191",2114789691,"[""37.746311"",""-122.432662""]","559 27th St APT 3",94131,"San Francisco","CA","3","2","1800","UNKNOWN","1,751,900","5695",NA,"UNKNOWN","500""zpid""",37.746311,-122.432662
"1192",15181957,"[""37.747352"",""-122.423488""]","142A 27th St # 2",94110,"San Francisco","CA","2","1","1306","1900","1,751,900","5499",NA,"1147476","500",37.747352,-122.423488
"1193",15181978,"[""37.747193"",""-122.426129""]","234 27th St # 2",94131,"San Francisco","CA","UNKNOWN","3","1254","1900","1,751,900","4850",NA,"1147846","500",37.747193,-122.426129
"1194",15182108,"[""37.746819"",""-122.432277""]","536 27th St # 2",94131,"San Francisco","CA","1","1","674","1979","1,751,900","3600",NA,"616098","500",37.746819,-122.432277
"1195",15182314,"[""37.746305"",""-122.43275""]","567 27th St # 2",94131,"San Francisco","CA","3","2","1600","1989","1,751,900","5750",NA,"1172976","500",37.746305,-122.43275
"1196",15182323,"[""37.746321"",""-122.432493""]","555 27th St APT 2",94131,"San Francisco","CA","3","2","1433","1996","1,751,900","5200",NA,"535272","500",37.746321,-122.432493
"1197",15182326,"[""37.746316"",""-122.432579""]","557 27th St # 2",94131,"San Francisco","CA","3","2","1500","1996","1,751,900","6499",NA,"1339164","500",37.746316,-122.432579
"1198",48188604,"[""37.74636"",""-122.431991""]","525 27th St # 2",94131,"San Francisco","CA","3","3","1583","1998","1,751,900","6250",NA,"1278094","500",37.74636,-122.431991
"1199",2104173230,"[""37.74686"",""-122.425033""]","201 27th St APT 2",94131,"San Francisco","CA","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1,751,900","3474",NA,"UNKNOWN","500",37.74686,-122.425033
"1200",2104401063,"[""37.746532"",""-122.432853""]","579 27th St # 2",94131,"San Francisco","CA","2","2","UNKNOWN","UNKNOWN","1,751,900","4250",NA,"UNKNOWN","500",37.746532,-122.432853
"1201",2126367674,"[""37.74631"",""-122.4327""]","559 27th St APT 2",94131,"San Francisco","CA","2","1","1800","UNKNOWN","1,751,900","5500",NA,"UNKNOWN","500""zpid""",37.74631,-122.4327
"1202",2128545864,"[""37.775405"",""-122.498294""]","708 38th Ave APT 4",94121,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,187,700","2891",NA,"UNKNOWN","500""zpid""",37.775405,-122.498294
"1203",15093391,"[""37.778055"",""-122.497819""]","573 37th Ave # 3",94121,"San Francisco","CA","7","5","3897","1987","1,187,700","5500",NA,"730976","500""zpid""",37.778055,-122.497819
"1204",2101803659,"[""37.77995"",""-122.499""]","485 38th Ave APT 5",94121,"San Francisco","CA","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","1,187,700","3100",NA,"UNKNOWN","500""zpid""",37.77995,-122.499
"1205",2098082041,"[""37.775874"",""-122.498591""]","695 38th Ave APT 3",94121,"San Francisco","CA","1","1","890","1964","1,187,700","UNKNOWN",NA,"UNKNOWN","500",37.775874,-122.498591
"1206",2116533869,"[""37.761005"",""-122.497619""]","1391 38th Ave APT 3",94122,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,030,300","2900",NA,"UNKNOWN","500""zpid""",37.761005,-122.497619
"1207",2115843141,"[""37.779254"",""-122.496322""]","500 36th Ave APT 3",94121,"San Francisco","CA","2","2","UNKNOWN","UNKNOWN","1,187,700","4000",NA,"UNKNOWN","500""zpid""",37.779254,-122.496322
"1208",2102739301,"[""37.77251"",""-122.496308""]","875 36th Ave # 1",94121,"San Francisco","CA","2","1","1300","UNKNOWN","1,187,700","UNKNOWN",NA,"UNKNOWN","500""zpid""",37.77251,-122.496308
"1209",2101767201,"[""37.77588"",""-122.4986""]","695 38th Ave APT 2",94121,"San Francisco","CA","1","1","750","1964","1,187,700","3400",NA,"UNKNOWN","500""zpid""",37.77588,-122.4986
"1210",2113936541,"[""37.780249"",""-122.486961""]","495 27th Ave APT 9",94121,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,480,400","2995",NA,"UNKNOWN","500""zpid""",37.780249,-122.486961
"1211",2123106552,"[""37.774494"",""-122.495407""]","771 35th Ave APT 5",94121,"San Francisco","CA","3","1.5","2000","UNKNOWN","1,187,700","5390",NA,"UNKNOWN","500""zpid""",37.774494,-122.495407
"1212",15092347,"[""37.779965"",""-122.49419""]","490 34th Ave # 9",94121,"San Francisco","CA","1","2","1258","1979","1,187,700","3895",NA,"311551","500""zpid""",37.779965,-122.49419
"1213",15092345,"[""37.779965"",""-122.49419""]","490 34th Ave # 7",94121,"San Francisco","CA","2","2","1344","1979","1,187,700","3995",NA,"560356","500""zpid""",37.779965,-122.49419
"1214",15092341,"[""37.779965"",""-122.49419""]","490 34th Ave # 3",94121,"San Francisco","CA","2","2","1258","1979","1,187,700","3799",NA,"517480","500""zpid""",37.779965,-122.49419
"1215",15092346,"[""37.779964"",""-122.494182""]","490 34th Ave # 8",94121,"San Francisco","CA","2","2","1194","1979","1,187,700","4000",NA,"712334","500""zpid""",37.779964,-122.494182
"1216",15092344,"[""37.779965"",""-122.49419""]","490 34th Ave # 6",94121,"San Francisco","CA","2","2","1258","1979","1,187,700","3800",NA,"566382","500""zpid""",37.779965,-122.49419
"1217",2098996348,"[""37.781071"",""-122.494812""]","423 34th Ave APT 4",94121,"San Francisco","CA","2","1","900","1970","1,187,700","UNKNOWN",NA,"UNKNOWN","500""zpid""",37.781071,-122.494812
"1218",2116614910,"[""37.742539"",""-122.491856""]","2395 34th Ave APT 5",94116,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,094,000","2775",NA,"UNKNOWN","500""zpid""",37.742539,-122.491856
"1219",2101397479,"[""37.7746"",""-122.504""]","745 43rd Ave APT 9",94121,"San Francisco","CA","0","1","500","1927","1,187,700","2790",NA,"UNKNOWN","500""zpid""",37.7746,-122.504
"1220",15093564,"[""37.778592"",""-122.493557""]","555 33rd Ave # 1",94121,"San Francisco","CA","5","3","2180","1914","1,187,700","5800",NA,"881164","500",37.778592,-122.493557
"1221",64971477,"[""37.781217"",""-122.493106""]","420 33rd Ave # 1",94121,"San Francisco","CA","4","3.5","2429","2003","1,187,700","5800",NA,"1019980","500",37.781217,-122.493106
"1222",2106742790,"[""37.761951"",""-122.491729""]","1350 33rd Ave APT 1",94122,"San Francisco","CA","0","1","300","UNKNOWN","1,111,300","2800",NA,"UNKNOWN","500",37.761951,-122.491729
"1223",2124620059,"[""37.777542"",""-122.492973""]","600 33rd Ave APT 1",94121,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,187,700","2900",NA,"UNKNOWN","500""zpid""",37.777542,-122.492973
"1224",59779514,"[""37.780885"",""-122.49588""]","431 35th Ave # 2",94121,"San Francisco","CA","4","3","2051","2001","1,187,700","6002",NA,"540633","500",37.780885,-122.49588
"1225",2107185354,"[""37.776447"",""-122.494888""]","666 35th Ave # 2",94121,"San Francisco","CA","3","2","1100","1922","1,187,700","4600",NA,"UNKNOWN","500",37.776447,-122.494888
"1226",2122209211,"[""37.774494"",""-122.495407""]","771 35th Ave APT 2",94121,"San Francisco","CA","2","1","1000","UNKNOWN","1,187,700","3800",NA,"UNKNOWN","500""zpid""",37.774494,-122.495407
"1227",59779513,"[""37.780885"",""-122.495876""]","431 35th Ave # 1",94121,"San Francisco","CA","3","2","1338","2001","1,187,700","4500",NA,"357125","500",37.780885,-122.495876
"1228",2107158685,"[""37.776447"",""-122.494888""]","666 35th Ave # 1",94121,"San Francisco","CA","3","2","1100","1922","1,187,700","4600",NA,"UNKNOWN","500""zpid""",37.776447,-122.494888
"1229",15093163,"[""37.778892"",""-122.504167""]","501 43rd Ave APT 4",94121,"San Francisco","CA","4","2","1605","1931","1,187,700","4450",NA,"380227","500""zpid""",37.778892,-122.504167
"1230",2100302060,"[""37.7746"",""-122.504""]","745 43rd Ave APT 7",94121,"San Francisco","CA","0","1","500","1927","1,187,700","UNKNOWN",NA,"UNKNOWN","500""zpid""",37.7746,-122.504
"1231",15093162,"[""37.778892"",""-122.504167""]","501 43rd Ave APT 3",94121,"San Francisco","CA","1","1","857","1931","1,187,700","3500",NA,"542782","500""zpid""",37.778892,-122.504167
"1232",2100707468,"[""37.7746"",""-122.504""]","745 43rd Ave APT 8",94121,"San Francisco","CA","0","1","500","1927","1,187,700","2790",NA,"UNKNOWN","500""zpid""",37.7746,-122.504
"1233",15093160,"[""37.778892"",""-122.504167""]","501 43rd Ave APT 1",94121,"San Francisco","CA","2","1","857","1931","1,187,700","3500",NA,"264257","500""zpid""",37.778892,-122.504167
"1234",2101397479,"[""37.7746"",""-122.504""]","745 43rd Ave APT 9",94121,"San Francisco","CA","0","1","500","1927","1,187,700","2790",NA,"UNKNOWN","500""zpid""",37.7746,-122.504
"1235",89238235,"[""37.741615"",""-122.502677""]","2401 44th Ave UNIT 1",94116,"San Francisco","CA","2","2","1072","2008","982,900","4000",NA,"562526","500""zpid""",37.741615,-122.502677
"1236",2100733848,"[""37.77715"",""-122.5015""]","600 41st Ave APT 7",94121,"San Francisco","CA","2","1","UNKNOWN","UNKNOWN","1,187,700","3250",NA,"UNKNOWN","500""zpid""",37.77715,-122.5015
"1237",2112315340,"[""37.77415"",""-122.501228""]","776 41st Ave APT 3",94121,"San Francisco","CA","2","1","798","UNKNOWN","1,187,700","3400",NA,"UNKNOWN","500""zpid""",37.77415,-122.501228
"1238",2116993692,"[""37.753082"",""-122.497711""]","1800 39th Ave APT 4",94122,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,030,300","2895",NA,"UNKNOWN","500""zpid""",37.753082,-122.497711
"1239",15143795,"[""37.763711"",""-122.427413""]","2 Abbey St",94114,"San Francisco","CA","UNKNOWN","1","1125","1923","1,167,700","5300",NA,"44550","500""zpid""",37.763711,-122.427413
"1240",15104481,"[""37.759109"",""-122.501308""]","1482 42nd Ave # 4",94122,"San Francisco","CA","UNKNOWN","1","1130","1945","1,030,300","3995",NA,"731087","500",37.759109,-122.501308
"1241",64972348,"[""37.77787"",""-122.502524""]","576 42nd Ave # 4",94121,"San Francisco","CA","3","3","1825","2005","1,187,700","5500",NA,"1086900","500""zpid""",37.77787,-122.502524
"1242",89240217,"[""37.741615"",""-122.502678""]","2401 44th Ave UNIT 3",94116,"San Francisco","CA","2","2","1110","2008","982,900","4000",NA,"673184","500",37.741615,-122.502678
"1243",2125583958,"[""37.780378"",""-122.505507""]","435 44th Ave # 3",94121,"San Francisco","CA","3","2","1450","1977","1,187,700","4500",NA,"UNKNOWN","500""zpid""",37.780378,-122.505507
"1244",2128067057,"[""37.756999"",""-122.508163""]","1573 48th Ave APT 7",94122,"San Francisco","CA","2","1","UNKNOWN","UNKNOWN","1,030,300","3300",NA,"UNKNOWN","500""zpid""",37.756999,-122.508163
"1245",15104170,"[""37.759178"",""-122.508312""]","1467 48th Ave # 1",94122,"San Francisco","CA","1","1","689","1979","1,030,300","3400",NA,"242757","500",37.759178,-122.508312
"1246",15108029,"[""37.757516"",""-122.508201""]","1547 48th Ave # 1",94122,"San Francisco","CA","UNKNOWN","1","837","1992","1,030,300","3650",NA,"240878","500",37.757516,-122.508201
"1247",15108032,"[""37.757448"",""-122.508193""]","1551 48th Ave # 1",94122,"San Francisco","CA","2","1","861","1992","1,030,300","3725",NA,"236160","500",37.757448,-122.508193
"1248",15108035,"[""37.757379"",""-122.508193""]","1557 48th Ave # 1",94122,"San Francisco","CA","UNKNOWN","1","840","1992","1,030,300","3650",NA,"252419","500",37.757379,-122.508193
"1249",15108038,"[""37.757312"",""-122.508185""]","1561 48th Ave # 1",94122,"San Francisco","CA","UNKNOWN","1","837","1992","1,030,300","3750",NA,"508672","500",37.757312,-122.508185
"1250",15108041,"[""37.757244"",""-122.508182""]","1563 48th Ave # 1",94122,"San Francisco","CA","2","1","750","1992","1,030,300","3800",NA,"570000","500",37.757244,-122.508182
"1251",2099051343,"[""37.76179"",""-122.5081""]","1316 48th Ave APT 1",94122,"San Francisco","CA","2","1","UNKNOWN","UNKNOWN","1,030,300","UNKNOWN",NA,"UNKNOWN","500",37.76179,-122.5081
"1252",2101214376,"[""37.75932"",""-122.5083""]","1449 48th Ave APT 1",94122,"San Francisco","CA","2","1","UNKNOWN","UNKNOWN","1,030,300","3500",NA,"UNKNOWN","500",37.75932,-122.5083
"1253",2116521682,"[""37.75904"",""-122.508308""]","1471 48th Ave APT 1",94122,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,030,300","4000",NA,"UNKNOWN","500",37.75904,-122.508308
"1254",2116677153,"[""37.763103"",""-122.507934""]","1252 48th Ave APT 1",94122,"San Francisco","CA","2","1","UNKNOWN","UNKNOWN","1,030,300","3400",NA,"UNKNOWN","500",37.763103,-122.507934
"1255",2125747992,"[""37.759033"",""-122.507644""]","1472 48th Ave APT 1",94122,"San Francisco","CA","2","1","UNKNOWN","UNKNOWN","1,030,300","3300",NA,"UNKNOWN","500",37.759033,-122.507644
"1256",2126228463,"[""37.757"",""-122.5082""]","1573 48th Ave APT 1",94122,"San Francisco","CA","2","1","850","1975","1,030,300","3390",NA,"UNKNOWN","500",37.757,-122.5082
"1257",2139001131,"[""37.759453"",""-122.508335""]","1445 48th Ave APT 1",94122,"San Francisco","CA","1","1","UNKNOWN","1958","1,030,300","5000",NA,"UNKNOWN","500""zpid""",37.759453,-122.508335
"1258",15154310,"[""37.724195"",""-122.39433""]","5945 3rd St # A",94124,"San Francisco","CA","UNKNOWN","UNKNOWN","2384","1987","719,000","4350",NA,"410111","500",37.724195,-122.39433
"1259",2097632594,"[""37.718403"",""-122.398265""]","6674 3rd St APT A",94124,"San Francisco","CA","2","1","500","UNKNOWN","719,000","UNKNOWN",NA,"UNKNOWN","500""zpid""",37.718403,-122.398265
"1260",2114589118,"[""37.762313"",""-122.499786""]","1301 40th Ave APT 4",94122,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,030,300","2900",NA,"UNKNOWN","500",37.762313,-122.499786
"1261",2115728174,"[""37.775062"",""-122.500823""]","717 40th Ave APT 4",94121,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,187,700","2891",NA,"UNKNOWN","500",37.775062,-122.500823
"1262",2119396214,"[""37.762268"",""-122.499648""]","1311 40th Ave APT 4",94122,"San Francisco","CA","1","1","UNKNOWN","UNKNOWN","1,030,300","4350",NA,"UNKNOWN","500""zpid""",37.762268,-122.499648
"1263",15104171,"[""37.759178"",""-122.508316""]","1467 48th Ave # 2",94122,"San Francisco","CA","1","1","689","1979","1,030,300","3395",NA,"233333","500",37.759178,-122.508316
"1264",15108030,"[""37.757518"",""-122.508201""]","1547 48th Ave # 2",94122,"San Francisco","CA","2","1","869","1992","1,030,300","3800",NA,"600000","500",37.757518,-122.508201
"1265",15108033,"[""37.757449"",""-122.508196""]","1551 48th Ave # 2",94122,"San Francisco","CA","2","1","861","1992","1,030,300","3800",NA,"604252","500",37.757449,-122.508196
"1266",15108036,"[""37.757381"",""-122.508192""]","1557 48th Ave # 2",94122,"San Francisco","CA","UNKNOWN","1","867","1992","1,030,300","3750",NA,"252419","500",37.757381,-122.508192
"1267",15108039,"[""37.757312"",""-122.508187""]","1561 48th Ave # 2",94122,"San Francisco","CA","UNKNOWN","1","870","1992","1,030,300","3800",NA,"322244","500",37.757312,-122.508187
"1268",15108042,"[""37.757244"",""-122.508182""]","1563 48th Ave # 2",94122,"San Francisco","CA","2","1","780","1992","1,030,300","3785",NA,"547748","500",37.757244,-122.508182
"1269",2139128871,"[""37.759453"",""-122.508335""]","1445 48th Ave APT 2",94122,"San Francisco","CA","1","1","UNKNOWN","1958","1,030,300","5000",NA,"UNKNOWN","500""zpid""",37.759453,-122.508335
"1270",2102256853,"[""37.757"",""-122.5082""]","1573 48th Ave APT 4",94122,"San Francisco","CA","2","1","1065","1975","1,030,300","3500",NA,"UNKNOWN","500",37.757,-122.5082
"1271",2139128872,"[""37.759453"",""-122.508335""]","1445 48th Ave APT 4",94122,"San Francisco","CA","1","1","UNKNOWN","1958","1,030,300","5000",NA,"UNKNOWN","500""zpid""",37.759453,-122.508335
"1272",15104153,"[""37.758654"",""-122.508116""]","1495 48th Ave # 3",94122,"San Francisco","CA","UNKNOWN","1","1100","1944","1,030,300","3995",NA,"409193","500",37.758654,-122.508116
"1273",15104172,"[""37.759178"",""-122.508316""]","1467 48th Ave # 3",94122,"San Francisco","CA","3","2","1609","1979","1,030,300","5100",NA,"725444","500",37.759178,-122.508316
"1274",15108031,"[""37.757518"",""-122.508201""]","1547 48th Ave # 3",94122,"San Francisco","CA","3","2","1737","1992","1,030,300","4500",NA,"353396","500",37.757518,-122.508201
"1275",15108034,"[""37.757449"",""-122.508196""]","1551 48th Ave # 3",94122,"San Francisco","CA","3","2","1722","1992","1,030,300","4500",NA,"332328","500",37.757449,-122.508196
"1276",15108037,"[""37.757381"",""-122.508192""]","1557 48th Ave # 3",94122,"San Francisco","CA","UNKNOWN","2","1560","1992","1,030,300","4500",NA,"332322","500",37.757381,-122.508192
