zpid,latlon,street,zipcode,city,state,bedrooms,bathrooms,finishedSqFt,yearBuilt,price,rent,tax year,tax,hoa
2121820682,"[""37.762828"",""-122.424507""]",3525 17th St APT 3,94110,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,167,700",4450,,UNKNOWN,"500""zpid"""
15142989,"[""37.766122"",""-122.432819""]",2180 15th St # 1,94114,San Francisco,CA,3,3,1375,1996,UNKNOWN,5700,,372195,500
15143316,"[""37.766143"",""-122.425235""]",1851 15th St APT 1,94103,San Francisco,CA,0,1,620,1983,"1,167,700",3495,,494690,500
53153407,"[""37.766004"",""-122.424871""]",1821 15th St APT 1,94103,San Francisco,CA,UNKNOWN,UNKNOWN,1010,2000,"1,167,700",4500,,672734,500
53153410,"[""37.766004"",""-122.424871""]",1823 15th St APT 1,94103,San Francisco,CA,UNKNOWN,UNKNOWN,1154,2000,"1,167,700",4450,,676909,500
2100476222,"[""37.76586"",""-122.4295""]",2035 15th St APT 1,94114,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,718,500",3199,,UNKNOWN,500
2121445380,"[""37.766327"",""-122.424755""]",1829 15th St APT 1,94103,San Francisco,CA,2,2,UNKNOWN,2000,"1,167,700",4800,,UNKNOWN,"500""zpid"""
2114589118,"[""37.762313"",""-122.499786""]",1301 40th Ave APT 4,94122,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,030,300",2900,,UNKNOWN,500
2115728174,"[""37.775062"",""-122.500823""]",717 40th Ave APT 4,94121,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,187,700",2891,,UNKNOWN,500
2119396214,"[""37.762268"",""-122.499648""]",1311 40th Ave APT 4,94122,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,030,300",4350,,UNKNOWN,"500""zpid"""
89237836,"[""37.770378"",""-122.400993""]",888 7th St # L05,94107,San Francisco,CA,3,2,1239,2007,"957,300",4500,,357892,"500""zpid"""
89237836,"[""37.770378"",""-122.400993""]",888 7th St # L05,94107,San Francisco,CA,3,2,1239,2007,"957,300",4500,,357892,"500""zpid"""
15089233,"[""37.786585"",""-122.471309""]",1 12th Ave,94118,San Francisco,CA,4,3,2515,1922,"2,202,400",8250,,2120630,"500""zpid"""
82958179,"[""37.645871"",""-122.453948""]",2230 Gellert Blvd # 3P03,94080,South San Francisco,CA,2,2,1026,2007,"812,000",3300,,567883,"500""zpid"""
2097849084,"[""37.776671"",""-122.41745""]",1 10th St,94103,San Francisco,CA,2,2,1300,UNKNOWN,"839,200",UNKNOWN,,UNKNOWN,"500""zpid"""
2100761777,"[""37.76277"",""-122.4676""]",1365 10th Ave APT 5,94122,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,348,400",3000,,UNKNOWN,"500""zpid"""
59779638,"[""37.771865"",""-122.412098""]",360 10th St APT 3,94103,San Francisco,CA,1,2,1359,2001,"957,300",4250,,370342,500
67394755,"[""37.771683"",""-122.411809""]",380 10th St UNIT 3,94103,San Francisco,CA,2,2,1450,2004,"957,300",4750,,890696,500
80753381,"[""37.772037"",""-122.41146""]",385 10th St APT 3,94103,San Francisco,CA,UNKNOWN,1,602,1994,"957,300",3600,,233325,500
2112315210,"[""37.7719"",""-122.41152""]",385 10th St APT 3,94103,San Francisco,CA,1,1,UNKNOWN,1994,"957,300",4500,,UNKNOWN,500
2146998869,"[""37.771732"",""-122.411696""]",380 10th St UNIT 3,94103,San Francisco,CA,1,2,1468,2004,"957,300",4400,,UNKNOWN,"500""zpid"""
79844844,"[""37.762081"",""-122.389007""]",638 19th St UNIT 5,94107,San Francisco,CA,3,2,1606,2007,"1,124,600",6000,,745120,500
89237807,"[""37.760635"",""-122.424362""]",3620 19th St APT 5,94110,San Francisco,CA,2,2,1280,2008,"1,167,700",5250,,878611,500
2103089741,"[""37.75973"",""-122.4288""]",3822 19th St APT 5,94114,San Francisco,CA,2,2,UNKNOWN,UNKNOWN,"1,718,500",4395,,UNKNOWN,"500""zpid"""
15126548,"[""37.73601"",""-122.474075""]",2790 19th Ave APT 9,94132,San Francisco,CA,3,2,1745,1979,"1,551,600",4500,,644732,500
2097418705,"[""37.784882"",""-122.478959""]",159 19th Ave APT 9,94121,San Francisco,CA,1,1,UNKNOWN,1931,"2,202,400",UNKNOWN,,UNKNOWN,"500""zpid"""
79841093,"[""37.762084"",""-122.389007""]",638 19th St UNIT 4,94107,San Francisco,CA,3,2,1605,2007,"1,124,600",6012,,745132,500
89238125,"[""37.760635"",""-122.424362""]",3620 19th St APT 4,94110,San Francisco,CA,2,2,1280,2008,"1,167,700",5297,,814323,500
2097556579,"[""37.759797"",""-122.428698""]",3822 19th St APT 4,94114,San Francisco,CA,2,1.5,UNKNOWN,UNKNOWN,"1,718,500",UNKNOWN,,UNKNOWN,500
2099452962,"[""37.76023"",""-122.4228""]",3560 19th St APT 4,94110,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"1,167,700",UNKNOWN,,UNKNOWN,500
2100644134,"[""37.75923"",""-122.433""]",4011 19th St APT 4,94114,San Francisco,CA,1,1,UNKNOWN,1955,"1,718,500",3195,,UNKNOWN,"500""zpid"""
15198661,"[""37.746114"",""-122.443764""]",8 Amber Dr # 22,94131,San Francisco,CA,UNKNOWN,2,1052,1963,"1,070,100",4450,,532342,"500""zpid"""
15198660,"[""37.746114"",""-122.443764""]",4 Amber Dr # 20,94131,San Francisco,CA,3,2,1405,1963,"1,070,100",5500,,584211,"500""zpid"""
15092799,"[""37.780503"",""-122.507728""]",2 Alta Mar Way,94121,San Francisco,CA,2,1,1495,1941,"1,187,700",3995,,420717,"500""zpid"""
2114136826,"[""37.801589"",""-122.404212""]",90 Alta St APT 4,94133,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,215,500",3069,,UNKNOWN,"500""zpid"""
2100325374,"[""37.80171"",""-122.4039""]",50 Alta St APT 3,94133,San Francisco,CA,1,1,UNKNOWN,1955,"1,215,500",3095,,UNKNOWN,500
2104835113,"[""37.801719"",""-122.403831""]",40 Alta St APT 3,94133,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,215,500",3095,,UNKNOWN,500
2110560018,"[""37.80158"",""-122.405086""]",110 Alta St # 3,94133,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,215,500",4800,,UNKNOWN,"500""zpid"""
125162199,"[""37.801532"",""-122.403251""]",9 Alta St # V,94133,SAN FRANCISCO,CA,UNKNOWN,UNKNOWN,UNKNOWN,1900,"1,215,500",UNKNOWN,,722349,"500""zpid"""
15092815,"[""37.780494"",""-122.508118""]",9 Alta Mar Way,94121,San Francisco,CA,3,2,1204,1946,"1,187,700",4270,,217349,"500""zpid"""
2126474904,"[""37.801651"",""-122.404228""]",80 Alta St APT 8,94133,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,215,500",3069,,UNKNOWN,"500""zpid"""
2103100325,"[""37.801718"",""-122.403839""]",40 Alta St APT 5,94133,San Francisco,CA,2,2,1200,1955,"1,215,500",4995,,UNKNOWN,"500""zpid"""
2099378944,"[""37.779689"",""-122.457519""]",960 Anza St APT 5,94118,San Francisco,CA,2,1,1020,1936,"1,419,600",UNKNOWN,,UNKNOWN,500
2110979273,"[""37.78026"",""-122.454629""]",740 Anza St APT 5,94118,San Francisco,CA,2,1,1000,UNKNOWN,"1,419,600",4300,,UNKNOWN,500
2122943534,"[""37.779232"",""-122.466484""]",1700 Anza St # 5,94118,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"1,679,000",5300,,UNKNOWN,"500""zpid"""
15083857,"[""37.780935"",""-122.450355""]",324 Anza St # 1,94118,San Francisco,CA,3,2,1257,1997,"1,419,600",4880,,829932,500
53153340,"[""37.778815"",""-122.464835""]",1539 Anza St # 1,94118,San Francisco,CA,2,2,1400,1998,"1,679,000",4750,,835056,500
63197000,"[""37.779057"",""-122.461644""]",1245 Anza St # 1,94118,San Francisco,CA,1,1,902,1938,"1,679,000",3950,,696727,500
2101049446,"[""37.77784"",""-122.4886""]",3745 Anza St APT 1,94121,San Francisco,CA,1,1,950,1904,"1,480,400",3543,,UNKNOWN,500
2109299673,"[""37.77917"",""-122.46791""]",1828 Anza St # 1,94118,San Francisco,CA,1,1,750,2003,"1,679,000",3595,,UNKNOWN,500
2111863517,"[""37.77774"",""-122.488349""]",3735 Anza St APT 1,94121,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"1,480,400",4000,,UNKNOWN,500
2116717813,"[""37.779216"",""-122.466842""]",1726 Anza St APT 1,94118,San Francisco,CA,2,1,1000,UNKNOWN,"1,679,000",4250,,UNKNOWN,"500""zpid"""
15095322,"[""37.778189"",""-122.478605""]",2821 Anza St # 3,94121,San Francisco,CA,7,5,3500,1982,"1,480,400",5950,,663578,500
53153342,"[""37.778816"",""-122.464836""]",1539 Anza St # 3,94118,San Francisco,CA,2,2,1040,1998,"1,679,000",4190,,665200,500
59779346,"[""37.780935"",""-122.450359""]",324 Anza St # 3,94118,San Francisco,CA,2,1,644,1997,"1,419,600",3790,,563534,500
2113039890,"[""37.779216"",""-122.466842""]",1726 Anza St APT 3,94118,San Francisco,CA,2,1,1000,UNKNOWN,"1,679,000",4250,,UNKNOWN,500
2113148096,"[""37.77774"",""-122.4884""]",3735 Anza St APT 3,94121,San Francisco,CA,3,2,700,1927,"1,480,400",4500,,UNKNOWN,500
2119285613,"[""37.779113"",""-122.469154""]",1940 Anza St APT 3,94118,San Francisco,CA,1,1.5,UNKNOWN,1927,"1,679,000",5500,,UNKNOWN,500
2120640969,"[""37.777858"",""-122.494535""]",4300 Anza St APT 3,94121,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,187,700",3850,,UNKNOWN,"500""zpid"""
15084017,"[""37.781715"",""-122.4419""]",22 Terra Vista Ave APT A7,94115,San Francisco,CA,UNKNOWN,1,732,1955,UNKNOWN,3750,,62618,500
15084025,"[""37.781715"",""-122.4419""]",22 Terra Vista Ave APT B7,94115,San Francisco,CA,UNKNOWN,UNKNOWN,805,1955,UNKNOWN,3750,,68893,500
15084038,"[""37.781715"",""-122.4419""]",22 Terra Vista Ave APT D7,94115,San Francisco,CA,UNKNOWN,1,774,1955,UNKNOWN,3800,,66194,500
15084057,"[""37.781715"",""-122.4419""]",22 Terra Vista Ave APT G7,94115,San Francisco,CA,UNKNOWN,UNKNOWN,757,1955,UNKNOWN,3750,,64746,500
2101104045,"[""37.7799"",""-122.446""]",90 Nido Ave APT 7,94115,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3195,,UNKNOWN,500
2108511074,"[""37.781661"",""-122.443351""]",80 Terra Vista Ave APT 7,94115,San Francisco,CA,2,1,UNKNOWN,1940,UNKNOWN,3600,,UNKNOWN,500
2126765768,"[""37.777744"",""-122.488357""]",3735 Anza St APT 7,94121,San Francisco,CA,5,UNKNOWN,UNKNOWN,UNKNOWN,"1,480,400",5000,,UNKNOWN,"500""zpid"""
2102874699,"[""37.72096"",""-122.4831""]",310 Arballo Dr APT 9D,94132,San Francisco,CA,2,2,UNKNOWN,UNKNOWN,UNKNOWN,3495,,UNKNOWN,"500""zpid"""
2115570805,"[""37.72081"",""-122.483966""]",310 Arballo Dr APT 1B,94132,San Francisco,CA,2,2,1090,UNKNOWN,UNKNOWN,3785,,UNKNOWN,"500""zpid"""
15173292,"[""37.715744"",""-122.402179""]",1 Alpha St,94134,San Francisco,CA,6,3,2614,1976,"690,400",4600,,900000,"500""zpid"""
2115570805,"[""37.72081"",""-122.483966""]",310 Arballo Dr APT 1B,94132,San Francisco,CA,2,2,1090,UNKNOWN,UNKNOWN,3785,,UNKNOWN,"500""zpid"""
53153341,"[""37.778816"",""-122.464836""]",1539 Anza St # 2,94118,San Francisco,CA,2,2,1280,1998,"1,679,000",4300,,892592,500
59779345,"[""37.780935"",""-122.450359""]",324 Anza St # 2,94118,San Francisco,CA,3,2,1257,1997,"1,419,600",4900,,829932,500
63197001,"[""37.779057"",""-122.461644""]",1247 Anza St # 2,94118,San Francisco,CA,UNKNOWN,1,989,1938,"1,679,000",4250,,675030,500
2112121966,"[""37.77808"",""-122.481""]",3039 Anza St APT 2,94121,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,480,400",5300,,UNKNOWN,500
2128781704,"[""37.778193"",""-122.488555""]",3734 Anza St APT 2,94121,San Francisco,CA,3,2,2100,UNKNOWN,"1,480,400",5450,,UNKNOWN,"500""zpid"""
2138051762,"[""37.752998"",""-122.441833""]",965 Alvarado St APT 5,94114,San Francisco,CA,1,1,530,1972,"1,751,900",3500,,UNKNOWN,"500""zpid"""
2102631079,"[""37.80172"",""-122.4038""]",40 Alta St APT 1,94133,San Francisco,CA,1,1,UNKNOWN,1955,"1,215,500",3095,,UNKNOWN,500
2124514172,"[""37.801589"",""-122.404212""]",90 Alta St APT 1,94133,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,215,500",3069,,UNKNOWN,"500""zpid"""
2098869219,"[""37.753682"",""-122.436216""]",690 Alvarado St APT 1,94114,San Francisco,CA,2,1,1000,1964,"1,751,900",UNKNOWN,,UNKNOWN,500
121336584,"[""37.754188"",""-122.422035""]",33 Alvarado St # 1,94110,San Francisco,CA,2,1,708,1978,"1,167,700",3900,,194790,500
69817807,"[""37.753776"",""-122.434646""]",600 Alvarado St APT 1,94114,San Francisco,CA,2,1,1000,1925,"1,751,900",4300,,218917,"500""zpid"""
2137974195,"[""37.752999"",""-122.44183""]",965 Alvarado St APT 2,94114,San Francisco,CA,1,1,530,1959,"1,751,900",3400,,UNKNOWN,500
121337922,"[""37.754188"",""-122.422035""]",33 Alvarado St # 2,94110,San Francisco,CA,2,1,685,1978,"1,167,700",3950,,194790,500
2110503880,"[""37.753618"",""-122.431446""]",475 Alvarado St APT 2,94114,San Francisco,CA,3,3,UNKNOWN,UNKNOWN,"1,718,500",8200,,UNKNOWN,500
69817808,"[""37.753776"",""-122.434646""]",600 Alvarado St APT 2,94114,San Francisco,CA,2,1,694,1925,"1,751,900",3995,,190338,"500""zpid"""
15198656,"[""37.746114"",""-122.443764""]",6 Amber Dr # 21,94131,San Francisco,CA,2,2,1052,1963,"1,070,100",4500,,642586,"500""zpid"""
15198655,"[""37.746114"",""-122.443764""]",2 Amber Dr # 19,94131,San Francisco,CA,UNKNOWN,2,1405,1963,"1,070,100",5300,,89722,"500""zpid"""
15131431,"[""37.751542"",""-122.449764""]",7 Aquavista Way,94131,San Francisco,CA,UNKNOWN,2,1272,1956,"1,108,400",4150,,85691,"500""zpid"""
15131450,"[""37.75134"",""-122.449373""]",8 Aquavista Way,94131,San Francisco,CA,UNKNOWN,2,1305,1962,"1,108,400",4300,,239792,"500""zpid"""
15084283,"[""37.779978"",""-122.442003""]",2 Anzavista Ave,94115,San Francisco,CA,3,3,2902,1949,UNKNOWN,9065,,512639,"500""zpid"""
15131452,"[""37.751108"",""-122.449643""]",4 Aquavista Way,94131,San Francisco,CA,2,1,888,1963,"1,108,400",3995,,559651,"500""zpid"""
15131430,"[""37.75163"",""-122.449745""]",9 Aquavista Way,94131,San Francisco,CA,3,2,1826,1956,"1,108,400",4630,,677554,"500""zpid"""
15131432,"[""37.751457"",""-122.449785""]",5 Aquavista Way,94131,San Francisco,CA,UNKNOWN,3,1619,1956,"1,108,400",4600,,367821,"500""zpid"""
15131451,"[""37.751235"",""-122.449442""]",6 Aquavista Way,94131,San Francisco,CA,UNKNOWN,2,1258,1962,"1,108,400",4300,,750158,"500""zpid"""
15131433,"[""37.751339"",""-122.449828""]",1 Aquavista Way,94131,San Francisco,CA,4,3,2546,1956,"1,108,400",4500,,291249,"500""zpid"""
15126625,"[""37.735685"",""-122.472255""]",9 Ardenwood Way,94132,San Francisco,CA,3,2,1820,1933,"1,551,600",4800,,500075,"500""zpid"""
15126645,"[""37.735674"",""-122.472869""]",8 Ardenwood Way,94132,San Francisco,CA,UNKNOWN,3,1536,1933,"1,551,600",4795,,87609,"500""zpid"""
15176768,"[""37.710594"",""-122.413236""]",2 Argonaut Ave,94134,San Francisco,CA,UNKNOWN,2,1725,1962,"690,400",4250,,114900,"500""zpid"""
15157425,"[""37.732709"",""-122.397208""]",2 Apollo St,94124,San Francisco,CA,UNKNOWN,1,1034,1943,"720,300",3750,,273222,"500""zpid"""
2101039231,"[""37.7528"",""-122.443""]",10 Argent Aly APT 9,94131,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,159,200",3100,,UNKNOWN,"500""zpid"""
2110245397,"[""37.779785"",""-122.441909""]",1 Anzavista Ave,94115,San Francisco,CA,UNKNOWN,2,UNKNOWN,UNKNOWN,UNKNOWN,5500,,UNKNOWN,"500""zpid"""
121339235,"[""37.752704"",""-122.443049""]",11 Argent Aly APT 1,94131,San Francisco,CA,2,1,1150,1970,"1,159,200",4000,,218252,"500""zpid"""
121337620,"[""37.752704"",""-122.443049""]",11 Argent Aly APT 2,94131,San Francisco,CA,1,1,566,1970,"1,159,200",3300,,102657,"500""zpid"""
121336771,"[""37.752704"",""-122.443049""]",11 Argent Aly APT 4,94131,San Francisco,CA,2,1,795,1970,"1,159,200",3850,,147602,500
2099715392,"[""37.7528"",""-122.443""]",10 Argent Aly APT 4,94131,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,159,200",UNKNOWN,,UNKNOWN,"500""zpid"""
121338514,"[""37.752704"",""-122.443049""]",11 Argent Aly APT 3,94131,San Francisco,CA,2,1,946,1970,"1,159,200",3995,,739484,500
2109223186,"[""37.752704"",""-122.443049""]",11 Argent Aly APT 3,94131,San Francisco,CA,2,2,UNKNOWN,1970,"1,159,200",5100,,UNKNOWN,"500""zpid"""
2102308147,"[""37.72025"",""-122.4831""]",350 Arballo Dr APT 3D,94132,San Francisco,CA,2,2,1100,UNKNOWN,UNKNOWN,3785,,UNKNOWN,"500""zpid"""
2115570805,"[""37.72081"",""-122.483966""]",310 Arballo Dr APT 1B,94132,San Francisco,CA,2,2,1090,UNKNOWN,UNKNOWN,3785,,UNKNOWN,"500""zpid"""
2121896388,"[""37.769638"",""-122.437446""]",51 1/2 Alpine Ter,94117,San Francisco,CA,2,1,1000,UNKNOWN,"1,470,700",4500,,UNKNOWN,"500""zpid"""
2101743372,"[""37.72025"",""-122.4831""]",350 Arballo Dr APT 8C,94132,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,3100,,UNKNOWN,"500""zpid"""
15084472,"[""37.780545"",""-122.458178""]",7 Almaden Ct,94118,San Francisco,CA,2,1,1240,1937,"1,419,600",5200,,80504,"500""zpid"""
69817808,"[""37.753776"",""-122.434646""]",600 Alvarado St APT 2,94114,San Francisco,CA,2,1,694,1925,"1,751,900",3995,,190338,500
121337922,"[""37.754188"",""-122.422035""]",33 Alvarado St # 2,94110,San Francisco,CA,2,1,685,1978,"1,167,700",3950,,194790,500
2110503880,"[""37.753618"",""-122.431446""]",475 Alvarado St APT 2,94114,San Francisco,CA,3,3,UNKNOWN,UNKNOWN,"1,718,500",8200,,UNKNOWN,500
2137974195,"[""37.752999"",""-122.44183""]",965 Alvarado St APT 2,94114,San Francisco,CA,1,1,530,1959,"1,751,900",3400,,UNKNOWN,"500""zpid"""
69817807,"[""37.753776"",""-122.434646""]",600 Alvarado St APT 1,94114,San Francisco,CA,2,1,1000,1925,"1,751,900",4300,,218917,500
121336584,"[""37.754188"",""-122.422035""]",33 Alvarado St # 1,94110,San Francisco,CA,2,1,708,1978,"1,167,700",3900,,194790,500
2098869219,"[""37.753682"",""-122.436216""]",690 Alvarado St APT 1,94114,San Francisco,CA,2,1,1000,1964,"1,751,900",UNKNOWN,,UNKNOWN,"500""zpid"""
69817809,"[""37.753776"",""-122.43465""]",600 Alvarado St APT 3,94114,San Francisco,CA,2,1,756,1925,"1,751,900",4000,,207333,500
121338813,"[""37.754188"",""-122.422035""]",33 Alvarado St # 3,94110,San Francisco,CA,3,2,1608,1978,"1,167,700",5999,,1080962,500
2117033977,"[""37.754188"",""-122.422035""]",33 Alvarado St # 3,94110,San Francisco,CA,3,2,UNKNOWN,UNKNOWN,"1,167,700",5700,,UNKNOWN,500
2130082230,"[""37.752898"",""-122.44185""]",965 Alvarado St APT 3,94114,San Francisco,CA,1,1,660,1972,"1,751,900",3495,,UNKNOWN,"500""zpid"""
15198799,"[""37.746033"",""-122.44557""]",9 Amethyst Way,94131,San Francisco,CA,UNKNOWN,1,1819,1962,"1,070,100",5500,,535781,"500""zpid"""
15198634,"[""37.746478"",""-122.445384""]",8 Amethyst Way,94131,San Francisco,CA,3,2,1832,1962,"1,070,100",5170,,406275,"500""zpid"""
2102154802,"[""37.72096"",""-122.4831""]",310 Arballo Dr APT 6M,94132,San Francisco,CA,1,1,800,UNKNOWN,UNKNOWN,2650,,UNKNOWN,500
2103080742,"[""37.72096"",""-122.4831""]",310 Arballo Dr APT 6F,94132,San Francisco,CA,1,1,800,UNKNOWN,UNKNOWN,2650,,UNKNOWN,"500""zpid"""
69817810,"[""37.753776"",""-122.434646""]",600 Alvarado St APT 4,94114,San Francisco,CA,3,2,1775,1925,"1,751,900",7105,,486857,"500""zpid"""
2107457422,"[""37.78035"",""-122.4546""]",740 Anza St APT 8,94118,San Francisco,CA,2,1,1000,1959,"1,419,600",4300,,UNKNOWN,"500""zpid"""
2126765768,"[""37.777744"",""-122.488357""]",3735 Anza St APT 7,94121,San Francisco,CA,5,UNKNOWN,UNKNOWN,UNKNOWN,"1,480,400",5000,,UNKNOWN,"500""zpid"""
2098081762,"[""37.777835"",""-122.495036""]",4340 Anza St APT 6,94121,San Francisco,CA,0,1,600,UNKNOWN,"1,187,700",UNKNOWN,,UNKNOWN,"500""zpid"""
15177239,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 201,94112,San Francisco,CA,2,2,864,1999,"757,400",3395,,238072,500
15177240,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 202,94112,San Francisco,CA,2,1,827,1999,"757,400",3300,,387184,500
15177241,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 203,94112,San Francisco,CA,2,2,857,1999,"757,400",3650,,240408,500
15177242,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 204,94112,San Francisco,CA,2,1,831,1999,"757,400",3250,,264731,500
15177243,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 205,94112,San Francisco,CA,2,1,828,1999,"757,400",3250,,234632,500
15177244,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 206,94112,San Francisco,CA,2,2,980,1999,"757,400",3395,,325824,500
15177245,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 207,94112,San Francisco,CA,1,1,433,1999,"757,400",2975,,184122,500
15177246,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 208,94112,San Francisco,CA,2,2,965,1999,"757,400",3395,,272372,500
15177247,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 301,94112,San Francisco,CA,2,2,864,1999,"757,400",3395,,271724,500
15177248,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 302,94112,San Francisco,CA,2,2,857,1999,"757,400",3650,,426231,500
15177249,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 303,94112,San Francisco,CA,2,2,857,1999,"757,400",3395,,391624,500
15177250,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 305,94112,San Francisco,CA,2,1,828,1999,"757,400",3345,,365160,500
15177251,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 306,94112,San Francisco,CA,2,2,968,1999,"757,400",3395,,287732,500
15177252,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 308,94112,San Francisco,CA,2,2,965,1999,"757,400",3395,,272385,500
52355641,"[""37.716915"",""-122.440335""]",2 Amazon Ave APT 304,94112,San Francisco,CA,2,1,831,1999,"757,400",3479,,380366,500
80731080,"[""37.716915"",""-122.440322""]",2 Amazon Ave APT 307,94112,San Francisco,CA,1,1,433,1999,"757,400",2975,,191879,"500""zpid"""
15157515,"[""37.732424"",""-122.396947""]",9 Apollo St,94124,San Francisco,CA,3,1,987,1943,"720,300",3800,,545380,"500""zpid"""
15157426,"[""37.732647"",""-122.397281""]",6 Apollo St,94124,San Francisco,CA,3,2,1284,1943,"720,300",4000,,290398,"500""zpid"""
15157469,"[""37.732478"",""-122.396872""]",1 Apollo St,94124,San Francisco,CA,3,1,1010,1943,"720,300",3850,,226631,"500""zpid"""
15172615,"[""37.718312"",""-122.40375""]",1 Ankeny St,94134,San Francisco,CA,2,2,1650,1972,"690,400",4000,,428760,"500""zpid"""
80739827,"[""37.744018"",""-122.424842""]",200 29th St UNIT 7,94131,San Francisco,CA,3,2.5,2141,2004,"1,751,900",6500,,895364,500
2105072895,"[""37.743289"",""-122.429222""]",407 29th St APT 7,94131,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,751,900",3195,,UNKNOWN,"500""zpid"""
2099243442,"[""37.76086"",""-122.4885""]",1414 30th Ave APT 2,94122,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,111,300",UNKNOWN,,UNKNOWN,"500""zpid"""
2102932308,"[""37.76086"",""-122.4885""]",1414 30th Ave APT 3,94122,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,111,300",2800,,UNKNOWN,500
2115945977,"[""37.7802"",""-122.490333""]",491 30th Ave APT 3,94121,San Francisco,CA,2,1,1300,UNKNOWN,"1,480,400",3699,,UNKNOWN,"500""zpid"""
80744553,"[""37.744019"",""-122.424828""]",200 29th St UNIT 6,94131,San Francisco,CA,3,2,2067,2004,"1,751,900",6495,,864940,"500""zpid"""
2128715323,"[""37.780561"",""-122.48657""]",474 27th Ave APT 7,94121,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,480,400",2995,,UNKNOWN,"500""zpid"""
83152832,"[""37.743552"",""-122.42501""]",215 1/2 29th St,94131,San Francisco,CA,1,1,990,1900,"1,751,900",3950,,241904,"500""zpid"""
